scientific_name,license,author,image_url,wikimedia_page
Helianthus tuberosus,PD,Adolphe Millot,https://upload.wikimedia.org/wikipedia/commons/9/95/Adolphe_Millot_legume_et_plante_potageres-pour_tous_topinambour.jpg,https://commons.wikimedia.org/wiki/File%3AAdolphe%20Millot%20legume%20et%20plante%20potageres-pour%20tous%20topinambour.jpg
Helichrysum italicum,CC0,Iurieph,https://upload.wikimedia.org/wikipedia/commons/2/29/Helichrysum_italicum_flowers_%28not_sure_about_this%29.jpg,https://commons.wikimedia.org/wiki/File%3AHelichrysum%20italicum%20flowers%20%28not%20sure%20about%20this%29.jpg
Helichrysum petiolare,CC0,Dinkum,https://upload.wikimedia.org/wikipedia/commons/8/85/Helichrysum_petiolare_Aureum.jpg,https://commons.wikimedia.org/wiki/File%3AHelichrysum%20petiolare%20Aureum.jpg
Heliconia angusta,PD,Unknown,https://upload.wikimedia.org/wikipedia/commons/c/ce/Heliconia_angusta.jpg,https://commons.wikimedia.org/wiki/File%3AHeliconia%20angusta.jpg
Heliconia bihai,CC0,Wicki,https://upload.wikimedia.org/wikipedia/commons/8/80/Heliconia_bihai_5379.jpg,https://commons.wikimedia.org/wiki/File%3AHeliconia%20bihai%205379.jpg
Helictotrichon schellianum,,,,
Helictotrichon sempervirens,PD,Daderot,https://upload.wikimedia.org/wikipedia/commons/2/25/Helictotrichon_sempervirens_-_Manito_Park_-_IMG_7035.JPG,https://commons.wikimedia.org/wiki/File%3AHelictotrichon%20sempervirens%20-%20Manito%20Park%20-%20IMG%207035.JPG
Heliopsis helianthoides,CC0,Jdshide,https://upload.wikimedia.org/wikipedia/commons/f/f5/Heliopsis_helianthoides_-_False_Sunflower_01.jpg,https://commons.wikimedia.org/wiki/File%3AHeliopsis%20helianthoides%20-%20False%20Sunflower%2001.jpg
Heliopsis ×,CC0,Jdshide,https://upload.wikimedia.org/wikipedia/commons/f/f5/Heliopsis_helianthoides_-_False_Sunflower_01.jpg,https://commons.wikimedia.org/wiki/File%3AHeliopsis%20helianthoides%20-%20False%20Sunflower%2001.jpg
Heliotropium arborescens,PD,Unknown,https://upload.wikimedia.org/wikipedia/commons/f/f2/Heliotropium_peruvianum.jpg,https://commons.wikimedia.org/wiki/File%3AHeliotropium%20peruvianum.jpg
Helleborus argutifolius,PD,Tangopaso,https://upload.wikimedia.org/wikipedia/commons/c/c2/Helleborus_lividus_ssp._corsicus_%28Jardin_des_Plantes_de_Paris%29.jpg,https://commons.wikimedia.org/wiki/File%3AHelleborus%20lividus%20ssp.%20corsicus%20%28Jardin%20des%20Plantes%20de%20Paris%29.jpg
Helleborus foetidus 'Wilgenbroek',,,,
Helleborus foetidus,PD,Victor_M._Vicente_Selvas,https://upload.wikimedia.org/wikipedia/commons/1/1b/Follicles_of_Helleborus_foetidus.JPG,https://commons.wikimedia.org/wiki/File%3AFollicles%20of%20Helleborus%20foetidus.JPG
Helleborus niger,PD,various,https://upload.wikimedia.org/wikipedia/commons/5/53/Die_Gartenlaube_%281885%29_b_863.jpg,https://commons.wikimedia.org/wiki/File%3ADie%20Gartenlaube%20%281885%29%20b%20863.jpg
Helleborus orientalis,CC0,HelgeRieder,https://upload.wikimedia.org/wikipedia/commons/b/b6/LenzroseAufgebl%C3%BChtH1a.jpg,https://commons.wikimedia.org/wiki/File%3ALenzroseAufgebl%C3%BChtH1a.jpg
Helleborus thibetanus,,,,
Helleborus × sternii,,,,
Hemerocallis fulva,PD,George_Chernilevsky,https://upload.wikimedia.org/wikipedia/commons/2/2d/Hemerocallis_fulva_2018_G1.jpg,https://commons.wikimedia.org/wiki/File%3AHemerocallis%20fulva%202018%20G1.jpg
Hemerocallis middendorffii,PD,Pieria,https://upload.wikimedia.org/wikipedia/commons/f/fe/Middendorfii_var._esculenta_f._musashiensis-03.jpg,https://commons.wikimedia.org/wiki/File%3AMiddendorfii%20var.%20esculenta%20f.%20musashiensis-03.jpg
Hemigraphis alternata 'Exotica',,,,
Hemigraphis alternata,CC0,Daderot,https://upload.wikimedia.org/wikipedia/commons/c/ca/Hemigraphis_alternata_-_Botanischer_Garten_-_Heidelberg%2C_Germany_-_DSC01129.jpg,https://commons.wikimedia.org/wiki/File%3AHemigraphis%20alternata%20-%20Botanischer%20Garten%20-%20Heidelberg%2C%20Germany%20-%20DSC01129.jpg
Hepatica nobilis,CC0,Tulipasylvestris,https://upload.wikimedia.org/wikipedia/commons/9/98/Sj%C3%B6sak%C3%A4rren_naturreservat_vitsippa_%26_bl%C3%A5sippa.jpg,https://commons.wikimedia.org/wiki/File%3ASj%C3%B6sak%C3%A4rren%20naturreservat%20vitsippa%20%26%20bl%C3%A5sippa.jpg
Hesperaloe funifera,PD,Daderot,https://upload.wikimedia.org/wikipedia/commons/f/fe/Hesperaloe_funifera_-_Jardin_d%27oiseaux_tropicaux_-_DSC04889.JPG,https://commons.wikimedia.org/wiki/File%3AHesperaloe%20funifera%20-%20Jardin%20d%27oiseaux%20tropicaux%20-%20DSC04889.JPG
Hesperis matronalis,CC0,AnRo0002,https://upload.wikimedia.org/wikipedia/commons/6/69/20160530Hesperis_matronalis1.jpg,https://commons.wikimedia.org/wiki/File%3A20160530Hesperis%20matronalis1.jpg
Heteromeles arbutifolia,PD,U.S. Geological Survey,https://upload.wikimedia.org/wikipedia/commons/9/90/Heteromeles_arbutifolia_range_map.jpg,https://commons.wikimedia.org/wiki/File%3AHeteromeles%20arbutifolia%20range%20map.jpg
Heteropanax fragrans,CC0,Daderot,https://upload.wikimedia.org/wikipedia/commons/8/84/Heteropanax_fragrans_-_Chengdu_Botanical_Garden_-_Chengdu%2C_China_-_DSC03586.JPG,https://commons.wikimedia.org/wiki/File%3AHeteropanax%20fragrans%20-%20Chengdu%20Botanical%20Garden%20-%20Chengdu%2C%20China%20-%20DSC03586.JPG
Heuchera americana 'Ebony & Ivory',,,,
Heuchera heuchera,,,,
Heuchera sanguinea,CC0,Patrick Alexander,https://upload.wikimedia.org/wikipedia/commons/4/4d/Heuchera_sanguinea_-_Flickr_-_aspidoscelis.jpg,https://commons.wikimedia.org/wiki/File%3AHeuchera%20sanguinea%20-%20Flickr%20-%20aspidoscelis.jpg
Heuchera villosa,PD,Masebrock,https://upload.wikimedia.org/wikipedia/commons/6/6b/Heuchera_macrorhiza.JPG,https://commons.wikimedia.org/wiki/File%3AHeuchera%20macrorhiza.JPG
Hibanobambusa tranquillans,PD,Daderot,https://upload.wikimedia.org/wikipedia/commons/3/31/Hibanobambusa_tranquillans_-_Villa_Carlotta_%28Tremezzo%29_-_DSC02344.JPG,https://commons.wikimedia.org/wiki/File%3AHibanobambusa%20tranquillans%20-%20Villa%20Carlotta%20%28Tremezzo%29%20-%20DSC02344.JPG
Hibiscus coccineus,PD,Indu_Singh,https://upload.wikimedia.org/wikipedia/commons/8/8e/2006_08_10_Hollyhock.JPG,https://commons.wikimedia.org/wiki/File%3A2006%2008%2010%20Hollyhock.JPG
Hibiscus moscheutos,PD,Atrian,https://upload.wikimedia.org/wikipedia/commons/3/37/Swamp_Rose_Mallow.jpg,https://commons.wikimedia.org/wiki/File%3ASwamp%20Rose%20Mallow.jpg
Hibiscus mutabilis,PD,Wu Qijun,https://upload.wikimedia.org/wikipedia/commons/7/7d/%E6%A4%8D%E7%89%A9%E5%90%8D%E5%AF%A6%E5%9C%96%E8%80%83%C2%B7%E6%9C%A8%E8%8A%99%E8%93%89.jpg,https://commons.wikimedia.org/wiki/File%3A%E6%A4%8D%E7%89%A9%E5%90%8D%E5%AF%A6%E5%9C%96%E8%80%83%C2%B7%E6%9C%A8%E8%8A%99%E8%93%89.jpg
Hibiscus rosa-sinensis,CC0,Givianaction=editredlink=1,https://upload.wikimedia.org/wikipedia/commons/c/cc/Shoeblackplant_flower.jpg,https://commons.wikimedia.org/wiki/File%3AShoeblackplant%20flower.jpg
Hibiscus sabdariffa,CC0,Fumikas_Sagisavas,https://upload.wikimedia.org/wikipedia/commons/a/a3/Dried_roselles.jpg,https://commons.wikimedia.org/wiki/File%3ADried%20roselles.jpg
Hibiscus syriacus,CC0,Cbaile19,https://upload.wikimedia.org/wikipedia/commons/6/6c/Hibiscus_syriacus%2C_pure_white%2C_2020-07-25%2C_Beechview%2C_01.jpg,https://commons.wikimedia.org/wiki/File%3AHibiscus%20syriacus%2C%20pure%20white%2C%202020-07-25%2C%20Beechview%2C%2001.jpg
Hibiscus tiliaceus,CC0,Scot Nelson,https://upload.wikimedia.org/wikipedia/commons/a/ab/Hau_%28Hibiscus_tiliaceus%29_Crown_gall_%2839919707055%29.jpg,https://commons.wikimedia.org/wiki/File%3AHau%20%28Hibiscus%20tiliaceus%29%20Crown%20gall%20%2839919707055%29.jpg
Hippeastrum hybridum,PD,Unknown author,https://upload.wikimedia.org/wikipedia/commons/b/b8/Berliner_allgemeine_Gartenzeitung_%2819744110402%29.jpg,https://commons.wikimedia.org/wiki/File%3ABerliner%20allgemeine%20Gartenzeitung%20%2819744110402%29.jpg
Hippeastrum rutilum,PD,Botanical Register,https://upload.wikimedia.org/wikipedia/commons/1/12/23_Hippeastrum_striatum.jpg,https://commons.wikimedia.org/wiki/File%3A23%20Hippeastrum%20striatum.jpg
Hippophae rhamnoides,PD,Viktor Karlsson,https://upload.wikimedia.org/wikipedia/commons/8/8f/Havtorn.JPG,https://commons.wikimedia.org/wiki/File%3AHavtorn.JPG
Homalomena rubescens,CC0,Obsidian_Soul,https://upload.wikimedia.org/wikipedia/commons/f/f2/Homalomena_rubescens_%28Philippines%29_02.jpg,https://commons.wikimedia.org/wiki/File%3AHomalomena%20rubescens%20%28Philippines%29%2002.jpg
Hordeum jubatum,CC0,Allan Harris,https://upload.wikimedia.org/wikipedia/commons/1/17/Hordeum_jubatum_plant_%2811%29.jpg,https://commons.wikimedia.org/wiki/File%3AHordeum%20jubatum%20plant%20%2811%29.jpg
Hordeum vulgare,PD,Unknown,https://upload.wikimedia.org/wikipedia/commons/e/e0/Barley.jpg,https://commons.wikimedia.org/wiki/File%3ABarley.jpg
Hosta clausa,,,,
Hosta fortunei,CC0,"I.S%C3%A1%C4%8Dek,_senior",https://upload.wikimedia.org/wikipedia/commons/f/f3/3.d%C3%ADl_html_66ac893d.jpg,https://commons.wikimedia.org/wiki/File%3A3.d%C3%ADl%20html%2066ac893d.jpg
Hosta kiyosumiensis,CC0,Daderot,https://upload.wikimedia.org/wikipedia/commons/7/7c/Hosta_kiyosumiensis_-_Botanischer_Garten%2C_Frankfurt_am_Main_-_DSC03352.JPG,https://commons.wikimedia.org/wiki/File%3AHosta%20kiyosumiensis%20-%20Botanischer%20Garten%2C%20Frankfurt%20am%20Main%20-%20DSC03352.JPG
Hosta opipara,CC0,Daderot,https://upload.wikimedia.org/wikipedia/commons/e/ee/Hosta_rectifolia_-_Botanischer_Garten%2C_Frankfurt_am_Main_-_DSC03283.JPG,https://commons.wikimedia.org/wiki/File%3AHosta%20rectifolia%20-%20Botanischer%20Garten%2C%20Frankfurt%20am%20Main%20-%20DSC03283.JPG
Hosta plantaginea,PD,Tsnena,https://upload.wikimedia.org/wikipedia/commons/7/7e/Hosta_Tsnena.jpg,https://commons.wikimedia.org/wiki/File%3AHosta%20Tsnena.jpg
Hosta sieboldiana 'Frances Williams',,,,
Hosta undulata 'Albo Marginata',,,,
Hosta ventricosa,PD,USDA Natural Resources Conservation Service (NRCS),https://upload.wikimedia.org/wikipedia/commons/c/c0/Hosta_ventricosa_NY-dist-map.png,https://commons.wikimedia.org/wiki/File%3AHosta%20ventricosa%20NY-dist-map.png
Hosta venusta,,,,
Houttuynia cordata,CC0,Daderot,https://upload.wikimedia.org/wikipedia/commons/1/11/Houttuynia_cordata_-_Victoriahuset%2C_Bergianska_tr%C3%A4dg%C3%A5rden_-_Stockholm%2C_Sweden_-_DSC00262.JPG,https://commons.wikimedia.org/wiki/File%3AHouttuynia%20cordata%20-%20Victoriahuset%2C%20Bergianska%20tr%C3%A4dg%C3%A5rden%20-%20Stockholm%2C%20Sweden%20-%20DSC00262.JPG
Hovenia dulcis,CC0,Daderot,https://upload.wikimedia.org/wikipedia/commons/2/28/Hovenia_dulcis_-_Savill_Garden_-_Windsor_Great_Park%2C_England_-_DSC06450.jpg,https://commons.wikimedia.org/wiki/File%3AHovenia%20dulcis%20-%20Savill%20Garden%20-%20Windsor%20Great%20Park%2C%20England%20-%20DSC06450.jpg
Hoya carnosa,PD,Fastson,https://upload.wikimedia.org/wikipedia/commons/7/72/Hoya_carnosa.jpg,https://commons.wikimedia.org/wiki/File%3AHoya%20carnosa.jpg
Hoya compacta,PD,Fastson,https://upload.wikimedia.org/wikipedia/commons/7/72/Hoya_carnosa.jpg,https://commons.wikimedia.org/wiki/File%3AHoya%20carnosa.jpg
Hoya kerrii,PD,Tangopaso,https://upload.wikimedia.org/wikipedia/commons/8/8d/Hoya_kerrii_in_plant_nursery.jpg,https://commons.wikimedia.org/wiki/File%3AHoya%20kerrii%20in%20plant%20nursery.jpg
Humulus lupulus 'Cascade',,,,
Humulus lupulus 'US Mount Hood',,,,
Hyacinthoides hispanica,PD,Javier_martin,https://upload.wikimedia.org/wikipedia/commons/9/94/Hyacinthoides_hispanica%2C_Sierra_Madrona%2C_Spain_-_flowering_plant.jpg,https://commons.wikimedia.org/wiki/File%3AHyacinthoides%20hispanica%2C%20Sierra%20Madrona%2C%20Spain%20-%20flowering%20plant.jpg
Hyacinthoides non-scripta,PD,Jacob Sturm,https://upload.wikimedia.org/wikipedia/commons/9/92/Hyacinthoides_non-scripta_Sturm39.jpg,https://commons.wikimedia.org/wiki/File%3AHyacinthoides%20non-scripta%20Sturm39.jpg
Hyacinthus orientalis,CC0,QuazDelaCruzaction=editredlink=1,https://upload.wikimedia.org/wikipedia/commons/e/e9/Hyacinth_April_2015_Tokyo.jpg,https://commons.wikimedia.org/wiki/File%3AHyacinth%20April%202015%20Tokyo.jpg
Hydrangea anomala,PD,Philipp Franz von Siebold,https://upload.wikimedia.org/wikipedia/commons/9/95/Hydrangea_anomala_ssp_petiolaris_SZ54.png,https://commons.wikimedia.org/wiki/File%3AHydrangea%20anomala%20ssp%20petiolaris%20SZ54.png
Hydrangea arborescens,CC0,Icensnow42,https://upload.wikimedia.org/wikipedia/commons/8/8d/Hydrangea_arborescens_%28Smooth_Hydrangea%29.jpg,https://commons.wikimedia.org/wiki/File%3AHydrangea%20arborescens%20%28Smooth%20Hydrangea%29.jpg
Hydrangea aspera,CC0,Daderot,https://upload.wikimedia.org/wikipedia/commons/7/7a/Hydrangea_aspera_-_Bergianska_tr%C3%A4dg%C3%A5rden_-_Stockholm%2C_Sweden_-_DSC00242.JPG,https://commons.wikimedia.org/wiki/File%3AHydrangea%20aspera%20-%20Bergianska%20tr%C3%A4dg%C3%A5rden%20-%20Stockholm%2C%20Sweden%20-%20DSC00242.JPG
Hydrangea chinensis,,,,
Hydrangea heteromalla,PD,Wouterhagens,https://upload.wikimedia.org/wikipedia/commons/9/94/Hydrangea_heteromalla_A.jpg,https://commons.wikimedia.org/wiki/File%3AHydrangea%20heteromalla%20A.jpg
Hydrangea involucrata,PD,Philipp Franz von Siebold and Joseph Gerhard Zuccarini,https://upload.wikimedia.org/wikipedia/commons/d/d5/Hydrangea_involucrata_SZ64.png,https://commons.wikimedia.org/wiki/File%3AHydrangea%20involucrata%20SZ64.png
Hydrangea paniculata,,,,
Hydrangea petiolaris,,,,
Hydrangea quercifolia,CC0,Kyle,https://upload.wikimedia.org/wikipedia/commons/f/f5/Hydrangea_quercifolia_132644278.jpg,https://commons.wikimedia.org/wiki/File%3AHydrangea%20quercifolia%20132644278.jpg
Hydrangea sargentiana,CC0,R._J._Mathar,https://upload.wikimedia.org/wikipedia/commons/d/dd/Carl_Bosch_Museum_18.jpg,https://commons.wikimedia.org/wiki/File%3ACarl%20Bosch%20Museum%2018.jpg
Hydrangea serrata,PD,Laitche,https://upload.wikimedia.org/wikipedia/commons/5/59/Laitche-P006.jpg,https://commons.wikimedia.org/wiki/File%3ALaitche-P006.jpg
Hylocereus spp.,,,,
Hylocereus undatus,CC0,Tiago Lubiana,https://upload.wikimedia.org/wikipedia/commons/b/b1/Selenicereus_undatus_173646842.jpeg,https://commons.wikimedia.org/wiki/File%3ASelenicereus%20undatus%20173646842.jpeg
Hylotelephium ewersii,PD,Daderot,https://upload.wikimedia.org/wikipedia/commons/1/1b/Sedum_ewersii_-_Botanischer_Garten_M%C3%BCnchen-Nymphenburg_-_DSC07590.JPG,https://commons.wikimedia.org/wiki/File%3ASedum%20ewersii%20-%20Botanischer%20Garten%20M%C3%BCnchen-Nymphenburg%20-%20DSC07590.JPG
Hylotelephium spectabile,CC0,Giftmischer87action=editredlink=1,https://upload.wikimedia.org/wikipedia/commons/6/68/Unknown_plant_2015-09-10_18-58-09.JPG,https://commons.wikimedia.org/wiki/File%3AUnknown%20plant%202015-09-10%2018-58-09.JPG
Hylotelephium telephium,CC0,%D0%98%D1%80%D0%B8%D0%BD%D0%B0%D0%AF,https://upload.wikimedia.org/wikipedia/commons/d/db/%D0%9E%D1%87%D0%B8%D1%82%D0%BD%D0%B8%D0%BA_%D0%BE%D0%B1%D1%8B%D0%BA%D0%BD%D0%BE%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9_%D0%B8_%D1%88%D0%BC%D0%B5%D0%BB%D1%8C_%28%D0%A1%D0%B0%D1%80%D0%B0%D1%82%D0%BE%D0%B2%29.jpg,https://commons.wikimedia.org/wiki/File%3A%D0%9E%D1%87%D0%B8%D1%82%D0%BD%D0%B8%D0%BA%20%D0%BE%D0%B1%D1%8B%D0%BA%D0%BD%D0%BE%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9%20%D0%B8%20%D1%88%D0%BC%D0%B5%D0%BB%D1%8C%20%28%D0%A1%D0%B0%D1%80%D0%B0%D1%82%D0%BE%D0%B2%29.jpg
Hypericum 'Yellow Hypearl',,,,
Hypericum androsaemum,PD,Giuseppe Frizzi,https://upload.wikimedia.org/wikipedia/commons/5/53/Dettaglio_-_Hypericineae_Hypericum_Androsaemum_Lin._Erbario_Frizzi_Perugia_n._3922.jpg,https://commons.wikimedia.org/wiki/File%3ADettaglio%20-%20Hypericineae%20Hypericum%20Androsaemum%20Lin.%20Erbario%20Frizzi%20Perugia%20n.%203922.jpg
Hypericum calycinum,CC0,Lee_Rayeaction=editredlink=1,https://upload.wikimedia.org/wikipedia/commons/b/b8/Rose_of_Sharon_on_bank_in_Cardiff_.jpg,https://commons.wikimedia.org/wiki/File%3ARose%20of%20Sharon%20on%20bank%20in%20Cardiff%20.jpg
Hypericum kalmianum,CC0,Daderot,https://upload.wikimedia.org/wikipedia/commons/9/99/Hypericum_kalmianum_-_Botanischer_Garten%2C_Frankfurt_am_Main_-_DSC02524.JPG,https://commons.wikimedia.org/wiki/File%3AHypericum%20kalmianum%20-%20Botanischer%20Garten%2C%20Frankfurt%20am%20Main%20-%20DSC02524.JPG
Hypericum patulum,PD,"Basu, Baman Das; Kirtikar, Kanhoba Ranchoddas",https://upload.wikimedia.org/wikipedia/commons/a/a1/Indian_medicinal_plants_%28Plate_101%29_%287824381440%29.jpg,https://commons.wikimedia.org/wiki/File%3AIndian%20medicinal%20plants%20%28Plate%20101%29%20%287824381440%29.jpg
Hypericum perforatum,PD,Giuseppe Frizzi,https://upload.wikimedia.org/wikipedia/commons/8/83/Dettaglio_-_Hypericineae_Hypericum_perforatum_Lin._Erbario_Frizzi_Perugia_n._2348.jpg,https://commons.wikimedia.org/wiki/File%3ADettaglio%20-%20Hypericineae%20Hypericum%20perforatum%20Lin.%20Erbario%20Frizzi%20Perugia%20n.%202348.jpg
Hypericum × 'Excellent Flair',,,,
Hypericum × inodorum,CC0,Stephen James McWilliam,https://upload.wikimedia.org/wikipedia/commons/8/81/Melampsora_hypericorum_%2816%29.jpg,https://commons.wikimedia.org/wiki/File%3AMelampsora%20hypericorum%20%2816%29.jpg
Hypericum,CC0,Extemporalist,https://upload.wikimedia.org/wikipedia/commons/e/ea/Western_St._John%27s-Wort_%28Hypericum_formosum%29_on_Kaien_Island%2C_British_Columbia%2C_Canada.jpg,https://commons.wikimedia.org/wiki/File%3AWestern%20St.%20John%27s-Wort%20%28Hypericum%20formosum%29%20on%20Kaien%20Island%2C%20British%20Columbia%2C%20Canada.jpg
Hypoestes phyllostachya,PD,Indu_Singh,https://upload.wikimedia.org/wikipedia/commons/4/42/2006_08_14_Hypoestes_Phyllostachya.jpg,https://commons.wikimedia.org/wiki/File%3A2006%2008%2014%20Hypoestes%20Phyllostachya.jpg
Hyssopus officinalis,PD,Topjabot,https://upload.wikimedia.org/wikipedia/commons/c/c6/Illustration_Hyssopus_officinalis0.jpg,https://commons.wikimedia.org/wiki/File%3AIllustration%20Hyssopus%20officinalis0.jpg
Iberis amara,,,,
Iberis sempervirens,PD,Daderot,https://upload.wikimedia.org/wikipedia/commons/6/64/Iberis_sempervirens_-_Berlin_Botanical_Garden_-_IMG_8495.JPG,https://commons.wikimedia.org/wiki/File%3AIberis%20sempervirens%20-%20Berlin%20Botanical%20Garden%20-%20IMG%208495.JPG
Iberis umbellata,,,,
Idesia polycarpa 'vestita',,,,
Ilex aquifolium,PD,Unknown,https://upload.wikimedia.org/wikipedia/commons/f/fe/Illustration_Ilex_aquifolium0.jpg,https://commons.wikimedia.org/wiki/File%3AIllustration%20Ilex%20aquifolium0.jpg
Ilex attenuata 'Fosteri',,,,
Ilex cassine,PD,"W. D. Brush, National Agricultural Library, US Forest Service.",https://upload.wikimedia.org/wikipedia/commons/3/37/Ilex_montana_USDA.jpg,https://commons.wikimedia.org/wiki/File%3AIlex%20montana%20USDA.jpg
Ilex crenata,PD,USDA Natural Resources Conservation Service (NRCS),https://upload.wikimedia.org/wikipedia/commons/7/74/Ilex_crenata_NY-dist-map.png,https://commons.wikimedia.org/wiki/File%3AIlex%20crenata%20NY-dist-map.png
Ilex decidua,PD,Unknown,https://upload.wikimedia.org/wikipedia/commons/7/74/Ilex_decidua_%28USDA%29.jpg,https://commons.wikimedia.org/wiki/File%3AIlex%20decidua%20%28USDA%29.jpg
Ilex glabra,PD,"USDA-NRCS PLANTS Database / Britton, N.L., and A. Brown. 1913. An illustrated flora of the northern United States, Canada and the British Possessions. Vol. 2: 487.",https://upload.wikimedia.org/wikipedia/commons/1/16/Ilex_glabra.png,https://commons.wikimedia.org/wiki/File%3AIlex%20glabra.png
Ilex latifolia,CC0,Photos_of_Japanaction=editredlink=1,https://upload.wikimedia.org/wikipedia/commons/0/0c/Ilex_latifolia_at_Mizunomori_Water_Botanical_Garden.jpg,https://commons.wikimedia.org/wiki/File%3AIlex%20latifolia%20at%20Mizunomori%20Water%20Botanical%20Garden.jpg
Ilex opaca,PD,Unknown,https://upload.wikimedia.org/wikipedia/commons/c/c1/Ilex_opaca_USDA.jpg,https://commons.wikimedia.org/wiki/File%3AIlex%20opaca%20USDA.jpg
Ilex pedunculosa,PD,Daderot,https://upload.wikimedia.org/wikipedia/commons/6/6d/Ilex_pedunculosa_-_Miyajima_Natural_Botanical_Garden_-_DSC02375.JPG,https://commons.wikimedia.org/wiki/File%3AIlex%20pedunculosa%20-%20Miyajima%20Natural%20Botanical%20Garden%20-%20DSC02375.JPG
Ilex rotunda,PD,Vihelik,https://upload.wikimedia.org/wikipedia/commons/7/77/Ilex_rotunda_%C3%9Cmar_iileks1.jpg,https://commons.wikimedia.org/wiki/File%3AIlex%20rotunda%20%C3%9Cmar%20iileks1.jpg
Ilex serrata,CC0,Daderot,https://upload.wikimedia.org/wikipedia/commons/7/7b/Ilex_serrata_%27Bonfire%27_-_Stanley_M._Rowe_Arboretum_-_DSC03422.JPG,https://commons.wikimedia.org/wiki/File%3AIlex%20serrata%20%27Bonfire%27%20-%20Stanley%20M.%20Rowe%20Arboretum%20-%20DSC03422.JPG
Ilex spp.,,,,
Ilex verticillata,PD,USCapitol,https://upload.wikimedia.org/wikipedia/commons/5/54/Winterberries_%28Ilex_verticillata%29_-_winter_at_United_States_Botanic_Garden_%2827549020126%29.jpg,https://commons.wikimedia.org/wiki/File%3AWinterberries%20%28Ilex%20verticillata%29%20-%20winter%20at%20United%20States%20Botanic%20Garden%20%2827549020126%29.jpg
Ilex vomitoria,PD,Unknown,https://upload.wikimedia.org/wikipedia/commons/6/6c/Ilex_vomitoria_fws.jpg,https://commons.wikimedia.org/wiki/File%3AIlex%20vomitoria%20fws.jpg
Ilex × attenuata 'Savannah',,,,
Ilex × meserveae,PD,Neelix,https://upload.wikimedia.org/wikipedia/commons/e/eb/Beautifulflowers6.jpg,https://commons.wikimedia.org/wiki/File%3ABeautifulflowers6.jpg
Illicium anisatum L.,,,,
Illicium anisatum,PD,Köhler's Medizinal-Pflanzen,https://upload.wikimedia.org/wikipedia/commons/f/f2/Illicium_anisatum_-_K%C3%B6hler%E2%80%93s_Medizinal-Pflanzen-075.jpg,https://commons.wikimedia.org/wiki/File%3AIllicium%20anisatum%20-%20K%C3%B6hler%E2%80%93s%20Medizinal-Pflanzen-075.jpg
